seq_id	start	end	transcript_id	gene_name
ref::NT_033778.4	0	185	rna-NR_124530.1	lncRNA:CR44453
ref::NT_033778.4	1148	2893	rna-NM_136976.2	Cyp9h1
ref::NT_033778.4	3000	5039	rna-NM_078997.3	Or49b
ref::NT_033778.4	5879	6931	rna-NM_001201988.1	CG17575
ref::NT_033778.4	5879	6931	rna-NM_136977.2	CG17575
ref::NT_033778.4	7183	8339	rna-NM_001259355.1	antr
ref::NT_033778.4	7183	8339	rna-NM_165952.3	antr
ref::NT_033778.4	8369	9328	rna-NM_165953.5	CG30486
ref::NT_033778.4	8474	9630	rna-NR_124531.1	asRNA:CR45468
ref::NT_033778.4	9693	11283	rna-NM_001259357.2	CG17574
ref::NT_033778.4	9693	11678	rna-NM_001414064.1	CG17574
ref::NT_033778.4	9693	11917	rna-NM_001259356.1	CG17574
ref::NT_033778.4	9693	13875	rna-NM_001259358.2	CG17574
ref::NT_033778.4	9693	15696	rna-NM_001103822.4	CG17574
ref::NT_033778.4	9693	17083	rna-NM_001103824.1	CG17574
ref::NT_033778.4	9693	17988	rna-NM_001382039.1	CG17574
ref::NT_033778.4	9693	18324	rna-NM_001299435.1	CG17574
ref::NT_033778.4	9693	18575	rna-NM_001382037.1	CG17574
ref::NT_033778.4	9693	22333	rna-NM_001103823.4	CG17574
ref::NT_033778.4	9693	28651	rna-NM_001382038.1	CG17574
ref::NT_033778.4	9693	29758	rna-NM_001273997.1	CG17574
ref::NT_033778.4	9693	29758	rna-NM_136978.5	CG17574
qry::NC_052528.2	0	2779	rna-XM_002090952.3	LOC6530042
qry::NC_052528.2	0	2779	rna-XM_015197072.2	LOC6530042
qry::NC_052528.2	0	2779	rna-XM_015197074.3	LOC6530042
qry::NC_052528.2	0	2779	rna-XM_015197073.2	LOC6530042
qry::NC_052528.2	0	2779	rna-XM_039372179.1	LOC6530042
qry::NC_052528.2	0	591	rna-XR_005560555.2	LOC120321009
qry::NC_052528.2	592	2779	rna-XM_015197070.2	LOC6530042
qry::NC_052528.2	867	2779	rna-XM_015197069.3	LOC6530042
qry::NC_052528.2	1217	2779	rna-XM_015197071.2	LOC6530042
qry::NC_052528.2	3000	4134	rna-XM_002090953.4	LOC6530043
qry::NC_052528.2	4122	5381	rna-XM_002090954.4	LOC6530044
qry::NC_052528.2	5622	6722	rna-XM_002090955.4	LOC6530045
qry::NC_052528.2	5622	6722	rna-XM_015197075.3	LOC6530045
qry::NC_052528.2	7515	9688	rna-XM_002090956.4	LOC6530046
qry::NC_052528.2	9802	11606	rna-XM_002090957.3	LOC6530047
