seq_id	start	end	transcript_id	gene_name
ref::NT_033778.4	3000	32982	rna-NM_079963.4	hbs
ref::NT_033778.4	3000	32982	rna-NM_176175.2	hbs
ref::NT_033778.4	3000	33738	rna-NM_001299510.1	hbs
ref::NT_033778.4	4651	5126	rna-NM_001259400.2	CG43101
ref::NT_033778.4	15979	16443	rna-NM_166079.2	Obp51a
ref::NT_033778.4	16708	17269	rna-NR_124554.1	lncRNA:CR45256
ref::NT_033778.4	41379	41959	rna-NR_048115.1	lncRNA:CR43622
ref::NT_033778.4	47107	47845	rna-NM_001299511.1	CG33467
ref::NT_033778.4	47107	47845	rna-NM_206118.1	CG33467
qry::NC_052521.2	3000	26000	rna-XM_016168120.3	LOC6734575
qry::NC_052521.2	3000	26000	rna-XM_016168121.3	LOC6734575
qry::NC_052521.2	4724	5257	rna-XM_016183379.3	LOC27207697
qry::NC_052521.2	8710	9192	rna-XM_002081548.4	LOC6734576
qry::NC_052521.2	39377	40027	rna-XM_016181955.3	LOC6734577
